@test|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
test	NC_008463	Chromosome	PA14_67930	gene	6063250	6063843	-	hisB
test	NC_008463	Chromosome	PA14_67940	gene	6064004	6064402	+	
test	NC_008463	Chromosome	PA14_67960	gene	6064439	6064675	+	
test	NC_008463	Chromosome	PA14_67970	gene	6064672	6065778	+	
test	NC_008463	Chromosome	PA14_67975	gene	6065872	6068124	+	
test	NC_008463	Chromosome	PA14_67990	gene	6068121	6069188	+	mutY
test	NC_008463	Chromosome	PA14_68000	gene	6069232	6069504	+	
test	NC_008463	Chromosome	PA14_68030	gene	6070731	6070803	+	
test	NC_008463	Chromosome	PA14_68040	gene	6070863	6071600	-	fixR
test	NC_008463	Chromosome	PA14_68050	gene	6071759	6072448	+	
test	NC_008463	Chromosome	PA14_68060	gene	6072697	6073470	+	
test	NC_008463	Chromosome	PA14_68070	gene	6073485	6074237	+	
test	NC_008463	Chromosome	PA14_68080	gene	6074299	6074994	+	
test	NC_008463	Chromosome	PA14_68090	gene	6074991	6075683	+	
test	NC_008463	Chromosome	PA14_68100	gene	6076037	6076972	+	
test	NC_008463	Chromosome	PA14_68110	gene	6077376	6077846	+	
test	NC_008463	Chromosome	PA14_68120	gene	6077850	6079328	+	opmG
test	NC_008463	Chromosome	PA14_68130	gene	6079343	6080527	+	emrA
test	NC_008463	Chromosome	PA14_68140	gene	6080538	6082067	+	emrB
test	NC_008463	Chromosome	PA14_68150	gene	6082141	6082213	+	
test	NC_008463	Chromosome	PA14_68170	gene	6082452	6083510	+	rmlB
test	NC_008463	Chromosome	PA14_68190	gene	6083507	6084415	+	rmlD
test	NC_008463	Chromosome	PA14_68200	gene	6084412	6085293	+	rmlA
test	NC_008463	Chromosome	PA14_68210	gene	6085293	6085838	+	rmlC
test	NC_008463	Chromosome	PA14_68230	gene	6085898	6087736	+	
test	NC_008463	Chromosome	PA14_68250	gene	6087733	6089121	+	
test	NC_008463	Chromosome	PA14_68260	gene	6089362	6090357	+	
test	NC_008463	Chromosome	PA14_68280	gene	6090376	6091008	+	
test	NC_008463	Chromosome	PA14_68290	gene	6091005	6092288	+	
test	NC_008463	Chromosome	PA14_68300	gene	6093086	6094534	+	arcD
test	NC_008463	Chromosome	PA14_68330	gene	6094556	6095812	+	arcA
test	NC_008463	Chromosome	PA14_68340	gene	6095892	6096902	+	arcB
test	NC_008463	Chromosome	PA14_68350	gene	6096963	6097895	+	arcC
test	NC_008463	Chromosome	PA14_68360	gene	6098345	6100249	+	
test	NC_008463	Chromosome	PA14_68370	gene	6100299	6101120	-	cysQ
test	NC_008463	Chromosome	PA14_68380	gene	6101117	6101683	-	nudE
test	NC_008463	Chromosome	PA14_68390	gene	6101809	6102474	+	
test	NC_008463	Chromosome	PA14_68400	gene	6102527	6102964	-	ygaU
test	NC_008463	Chromosome	PA14_68420	gene	6103138	6104058	+	
test	NC_008463	Chromosome	PA14_68430	gene	6104117	6104956	+	fdhD
test	NC_008463	Chromosome	PA14_68440	gene	6104964	6107285	+	
test	NC_008463	Chromosome	PA5181.1	gene	6107298	6107696	-	
test	NC_008463	Chromosome	PA14_68450	gene	6107697	6108110	+	
test	NC_008463	Chromosome	PA14_68460	gene	6108208	6108615	+	
test	NC_008463	Chromosome	PA5183-PA518	gene	6108644	6108794	-	
test	NC_008463	Chromosome	PA14_68470	gene	6108684	6108899	-	
test	NC_008463	Chromosome	PA14_68480	gene	6109123	6109680	+	
test	NC_008463	Chromosome	PA14_68490	gene	6109662	6110105	-	
test	NC_008463	Chromosome	PA14_68500	gene	6110128	6111291	-	attL
test	NC_008463	Chromosome	PA14_68510	gene	6111318	6113108	-	
test	NC_008463	Chromosome	PA14_68530	gene	6113110	6114345	-	
test	NC_008463	Chromosome	PA14_68550	gene	6114488	6115396	+	
test	NC_008463	Chromosome	PA14_68560	gene	6115411	6116013	-	drgA
test	NC_008463	Chromosome	PA14_68570	gene	6116265	6116621	+	
test	NC_008463	Chromosome	PA14_68580	gene	6116678	6118219	-	pckA
test	NC_008463	Chromosome	PA14_68610	gene	6118335	6119228	-	hslO
test	NC_008463	Chromosome	PA14_68620	gene	6119341	6120144	+	
test	NC_008463	Chromosome	PA14_68630	gene	6120182	6120577	-	hslR
test	NC_008463	Chromosome	PA14_68640	gene	6120787	6121221	+	
test	NC_008463	Chromosome	PA14_68660	gene	6121353	6122258	+	rimK
test	NC_008463	Chromosome	PA14_68670	gene	6122449	6123372	+	
test	NC_008463	Chromosome	PA14_68680	gene	6123449	6124768	-	envZ
test	NC_008463	Chromosome	PA14_68700	gene	6124863	6125606	-	ompR
test	NC_008463	Chromosome	PA14_68710	gene	6125795	6128134	+	tex
test	NC_008463	Chromosome	PA14_68720	gene	6128146	6128535	+	
test	NC_008463	Chromosome	PA14_68730	gene	6128743	6130326	+	gshA
test	NC_008463	Chromosome	PA14_68740	gene	6130369	6131667	-	argA
test	NC_008463	Chromosome	PA5204-PA5205	gene	6131692	6131886	+	
test	NC_008463	Chromosome	PA14_68750	gene	6132004	6132705	+	marC
test	NC_008463	Chromosome	PA14_68770	gene	6132678	6133832	-	argE
test	NC_008463	Chromosome	PA14_68780	gene	6133932	6135200	-	
test	NC_008463	Chromosome	PA14_68800	gene	6135247	6135924	-	
test	NC_008463	Chromosome	PA14_68810	gene	6136038	6137402	+	
test	NC_008463	Chromosome	PA14_68820	gene	6137440	6139224	+	gspE
test	NC_008463	Chromosome	PA14_68830	gene	6139446	6139898	+	
test	NC_008463	Chromosome	PA14_68840	gene	6140030	6140359	+	
test	NC_008463	Chromosome	PA14_68850	gene	6140394	6143270	-	gcvP1
test	NC_008463	Chromosome	PA14_68860	gene	6143444	6143833	-	gcvH1
test	NC_008463	Chromosome	PA14_68870	gene	6143880	6144962	-	gcvT
test	NC_008463	Chromosome	PA14_68890	gene	6145113	6146732	-	
test	NC_008463	Chromosome	PA14_68900	gene	6146800	6147798	-	fbpA
test	NC_008463	Chromosome	PA14_68920	gene	6147866	6148780	-	
test	NC_008463	Chromosome	PA14_68930	gene	6148877	6150070	+	
test	NC_008463	Chromosome	PA14_68940	gene	6150109	6150930	+	
test	NC_008463	Chromosome	PA14_68955	gene	6150967	6152184	-	
test	NC_008463	Chromosome	PA14_68970	gene	6152213	6152695	-	
test	NC_008463	Chromosome	PA14_68980	gene	6152700	6153884	-	ubiH
test	NC_008463	Chromosome	PA14_69000	gene	6153892	6155226	-	pepP
test	NC_008463	Chromosome	PA14_69010	gene	6155236	6155790	-	
test	NC_008463	Chromosome	PA14_69020	gene	6155877	6156188	+	
test	NC_008463	Chromosome	PA14_69030	gene	6156185	6156499	+	
test	NC_008463	Chromosome	PA5227.1	gene	6156534	6156716	+	
test	NC_008463	Chromosome	PA14_69040	gene	6156721	6157332	+	
test	NC_008463	Chromosome	PA14_69050	gene	6157699	6158157	+	
test	NC_008463	Chromosome	PA14_69060	gene	6158167	6159291	-	yhhJ
test	NC_008463	Chromosome	PA14_69070	gene	6159295	6162045	-	yhiH
test	NC_008463	Chromosome	PA14_69090	gene	6162042	6163115	-	yhiI
test	NC_008463	Chromosome	PA14_69100	gene	6163322	6163741	-	
test	NC_008463	Chromosome	PA14_69110	gene	6163896	6164873	+	
test	NC_008463	Chromosome	PA14_69130	gene	6165123	6166469	+	glpT
test	NC_008463	Chromosome	PA14_69140	gene	6166506	6167474	-	ubiB
test	NC_008463	Chromosome	PA14_69150	gene	6167474	6168940	-	ubiD
test	NC_008463	Chromosome	PA14_69170	gene	6169019	6171007	-	
test	NC_008463	Chromosome	PA14_69190	gene	6171078	6172337	-	rho
test	NC_008463	Chromosome	PA14_69200	gene	6172582	6172908	-	trxA
test	NC_008463	Chromosome	PA14_69220	gene	6173092	6174612	+	ppx
test	NC_008463	Chromosome	PA14_69230	gene	6174599	6176809	-	ppk
test	NC_008463	Chromosome	PA14_69240	gene	6176827	6177840	-	hemB
test	NC_008463	Chromosome	PA14_69250	gene	6178084	6178674	+	
test	NC_008463	Chromosome	PA14_69260	gene	6178839	6179507	+	elbB
test	NC_008463	Chromosome	PA14_69270	gene	6179603	6180076	+	
test	NC_008463	Chromosome	PA14_69280	gene	6180061	6180543	-	
test	NC_008463	Chromosome	PA14_69300	gene	6180610	6182511	-	
test	NC_008463	Chromosome	PA14_69310	gene	6182616	6183245	-	
test	NC_008463	Chromosome	PA14_69320	gene	6183475	6184233	-	
test	NC_008463	Chromosome	PA14_69330	gene	6184240	6184818	-	
test	NC_008463	Chromosome	PA14_69340	gene	6184818	6186734	-	
test	NC_008463	Chromosome	PA14_69350	gene	6186780	6187259	+	
test	NC_008463	Chromosome	PA14_69370	gene	6187256	6188314	-	algP
test	NC_008463	Chromosome	PA14_69380	gene	6188440	6189069	+	fkl
test	NC_008463	Chromosome	PA14_69390	gene	6189131	6189613	-	algQ
test	NC_008463	Chromosome	PA14_69400	gene	6189893	6190384	-	dsbH
test	NC_008463	Chromosome	PA14_69420	gene	6190564	6191802	-	hemY
test	NC_008463	Chromosome	PA14_69430	gene	6191799	6192929	-	hemX
test	NC_008463	Chromosome	PA14_69440	gene	6192956	6193711	-	hemD
test	NC_008463	Chromosome	PA14_69450	gene	6193708	6194649	-	hemC
test	NC_008463	Chromosome	PA14_69470	gene	6194758	6195504	-	algR
test	NC_008463	Chromosome	PA14_69480	gene	6195509	6196585	-	algZ
test	NC_008463	Chromosome	PA14_69500	gene	6196810	6198204	+	argH
test	NC_008463	Chromosome	PA14_69510	gene	6198335	6199408	-	
test	NC_008463	Chromosome	PA14_69520	gene	6199461	6202985	-	
test	NC_008463	Chromosome	PA14_69540	gene	6202982	6203863	-	
test	NC_008463	Chromosome	PA14_69550	gene	6203853	6205895	-	
test	NC_008463	Chromosome	PA14_69560	gene	6206092	6206610	-	hcpB
test	NC_008463	Chromosome	PA14_69570	gene	6206903	6207883	-	corA
test	NC_008463	Chromosome	PA14_69580	gene	6207985	6208260	+	
test	NC_008463	Chromosome	PA14_69590	gene	6208279	6209160	+	
test	NC_008463	Chromosome	PA14_69600	gene	6209203	6209436	+	
test	NC_008463	Chromosome	PA14_69610	gene	6209585	6212437	+	cyaA
test	NC_008463	Chromosome	PA14_69620	gene	6212478	6213176	+	
test	NC_008463	Chromosome	PA14_69630	gene	6213220	6213624	-	rnk
test	NC_008463	Chromosome	PA14_69640	gene	6213947	6214282	-	cyaY
test	NC_008463	Chromosome	PA14_69660	gene	6214536	6214676	+	lppL
test	NC_008463	Chromosome	PA14_69670	gene	6214687	6215934	+	lysA
test	NC_008463	Chromosome	PA14_69690	gene	6215945	6216775	+	dapF
test	NC_008463	Chromosome	PA14_69700	gene	6216806	6217507	+	
test	NC_008463	Chromosome	PA14_69710	gene	6217527	6218438	+	xerC
test	NC_008463	Chromosome	PA14_69720	gene	6218435	6219133	+	
test	NC_008463	Chromosome	PA14_69740	gene	6219164	6220333	-	
test	NC_008463	Chromosome	PA14_69750	gene	6220496	6221872	+	
test	NC_008463	Chromosome	PA14_69760	gene	6221897	6222811	-	
test	NC_008463	Chromosome	PA14_69770	gene	6223248	6223565	-	
test	NC_008463	Chromosome	PA14_69780	gene	6223643	6224068	-	
test	NC_008463	Chromosome	PA14_69795	gene	6224329	6225657	-	amtB
test	NC_008463	Chromosome	PA14_69810	gene	6225697	6226035	-	glnK
test	NC_008463	Chromosome	PA14_69820	gene	6226475	6226735	+	
test	NC_008463	Chromosome	PA14_69840	gene	6226776	6228269	+	
test	NC_008463	Chromosome	PA14_69850	gene	6228394	6230379	+	betT
test	NC_008463	Chromosome	PA14_69870	gene	6230422	6231471	-	pchP
test	NC_008463	Chromosome	PA14_69880	gene	6231622	6232539	-	
test	NC_008463	Chromosome	PA14_69890	gene	6232688	6234154	+	
test	NC_008463	Chromosome	PA14_69900	gene	6234066	6235742	-	
test	NC_008463	Chromosome	PA14_69910	gene	6235930	6237939	+	rep
test	NC_008463	Chromosome	PA14_69925	gene	6238073	6239791	+	poxB
test	NC_008463	Chromosome	PA14_69940	gene	6239955	6240527	+	xpt
test	NC_008463	Chromosome	PA14_69950	gene	6240535	6242394	-	
test	NC_008463	Chromosome	PA14_69970	gene	6242604	6243014	-	cycB
test	NC_008463	Chromosome	PA14_69980	gene	6243236	6243784	-	
test	NC_008463	Chromosome	PA14_69990	gene	6243935	6245008	-	dadX
test	NC_008463	Chromosome	PA14_70010	gene	6245099	6245452	-	
test	NC_008463	Chromosome	PA14_70040	gene	6245427	6246725	-	dadA
test	NC_008463	Chromosome	PA14_70050	gene	6247082	6247426	-	
test	NC_008463	Chromosome	PA14_70060	gene	6247439	6247630	-	
test	NC_008463	Chromosome	PA14_70070	gene	6247651	6250215	-	
test	NC_008463	Chromosome	PA14_70080	gene	6250369	6250857	+	lrp
test	NC_008463	Chromosome	PA14_70100	gene	6251036	6252355	+	
test	NC_008463	Chromosome	PA14_70110	gene	6252441	6254030	+	
test	NC_008463	Chromosome	PA14_70120	gene	6254034	6255197	-	
test	NC_008463	Chromosome	PA14_70140	gene	6255344	6256837	-	aldH
test	NC_008463	Chromosome	PA14_70160	gene	6257067	6258401	+	bioA
test	NC_008463	Chromosome	PA14_70170	gene	6258467	6258829	+	
test	NC_008463	Chromosome	PA14_70180	gene	6258966	6259121	-	rpmG
test	NC_008463	Chromosome	PA14_70190	gene	6259133	6259369	-	rpmB
test	NC_008463	Chromosome	PA5316.1	gene	6259371	6259421	+	
test	NC_008463	Chromosome	PA14_70200	gene	6259725	6261305	+	
test	NC_008463	Chromosome	PA14_70220	gene	6261360	6261551	+	
test	NC_008463	Chromosome	PA14_70230	gene	6261568	6262242	-	radC
test	NC_008463	Chromosome	PA14_70240	gene	6262382	6263590	+	coaC
test	NC_008463	Chromosome	PA14_70260	gene	6263598	6264053	+	dut
test	NC_008463	Chromosome	PA14_70270	gene	6264129	6266693	+	algC
test	NC_008463	Chromosome	PA14_70280	gene	6266710	6267615	+	argB
test	NC_008463	Chromosome	PA14_70290	gene	6267659	6268729	-	
test	NC_008463	Chromosome	PA14_70300	gene	6268955	6269905	+	
test	NC_008463	Chromosome	PA14_70310	gene	6269976	6271184	-	
test	NC_008463	Chromosome	PA14_70330	gene	6271267	6272595	-	
test	NC_008463	Chromosome	PA14_70340	gene	6272673	6273062	-	
test	NC_008463	Chromosome	PA14_70350	gene	6273236	6273700	+	
test	NC_008463	Chromosome	PA14_70360	gene	6273680	6274297	-	
test	NC_008463	Chromosome	PA14_70370	gene	6274318	6274959	-	pyrE
test	NC_008463	Chromosome	PA14_70390	gene	6275040	6275819	+	crc
test	NC_008463	Chromosome	PA14_70400	gene	6275878	6276249	-	
test	NC_008463	Chromosome	PA14_70420	gene	6276296	6277015	-	rph
test	NC_008463	Chromosome	PA14_70430	gene	6277196	6278059	+	yicC
test	NC_008463	Chromosome	PA14_70440	gene	6278118	6278729	+	gmk
test	NC_008463	Chromosome	PA14_70450	gene	6278818	6279084	+	rpoZ
test	NC_008463	Chromosome	PA14_70470	gene	6279150	6281255	+	spoT
test	NC_008463	Chromosome	PA14_70480	gene	6281317	6281697	+	
test	NC_008463	Chromosome	PA14_70490	gene	6281752	6282483	+	
test	NC_008463	Chromosome	PA14_70510	gene	6282490	6283110	-	
test	NC_008463	Chromosome	PA14_70530	gene	6283177	6283977	-	
test	NC_008463	Chromosome	PA14_70550	gene	6283977	6284828	-	
test	NC_008463	Chromosome	PA14_70560	gene	6284966	6285898	+	
test	NC_008463	Chromosome	PA14_70570	gene	6285895	6287970	+	recG
test	NC_008463	Chromosome	PA14_70580	gene	6288060	6289469	+	
test	NC_008463	Chromosome	PA14_70590	gene	6289541	6289933	-	
test	NC_008463	Chromosome	PA14_70600	gene	6290069	6290341	-	hupA
test	NC_008463	Chromosome	PA14_70620	gene	6290543	6291697	-	rubB
test	NC_008463	Chromosome	PA14_70630	gene	6291749	6291916	-	rubA2
test	NC_008463	Chromosome	PA14_70640	gene	6292100	6292267	-	rubA1
test	NC_008463	Chromosome	PA14_70650	gene	6292401	6292802	-	glcG
test	NC_008463	Chromosome	PA14_70670	gene	6292807	6294033	-	glcF
test	NC_008463	Chromosome	PA14_70680	gene	6294043	6295122	-	glcE
test	NC_008463	Chromosome	PA14_70690	gene	6295122	6296621	-	glcD
test	NC_008463	Chromosome	PA14_70710	gene	6296826	6297581	+	glcC
test	NC_008463	Chromosome	PA14_70720	gene	6297661	6298197	+	ubiC
test	NC_008463	Chromosome	PA14_70730	gene	6298224	6299114	+	ubiA
test	NC_008463	Chromosome	PA14_70740	gene	6299138	6299593	-	
test	NC_008463	Chromosome	PA14_70750	gene	6299698	6300387	+	phoB
test	NC_008463	Chromosome	PA14_70760	gene	6300460	6301791	+	phoR
test	NC_008463	Chromosome	PA14_70770	gene	6301894	6303234	+	
test	NC_008463	Chromosome	PA14_70780	gene	6303269	6304168	-	
test	NC_008463	Chromosome	PA14_70790	gene	6304285	6305187	-	
test	NC_008463	Chromosome	PA14_70800	gene	6305306	6306034	-	phoU
test	NC_008463	Chromosome	PA14_70810	gene	6306130	6306963	-	pstB
test	NC_008463	Chromosome	PA14_70830	gene	6306979	6308655	-	pstA
test	NC_008463	Chromosome	PA14_70850	gene	6308675	6310708	-	pstC
test	NC_008463	Chromosome	PA14_70860	gene	6311131	6312102	-	
test	NC_008463	Chromosome	PA14_70870	gene	6312498	6312629	-	5S-rRNA
test	NC_008463	Chromosome	PA14_70880	gene	6312766	6315656	-	23S-rRNA
test	NC_008463	Chromosome	PA14_70890	gene	6315886	6315958	-	
test	NC_008463	Chromosome	PA14_70900	gene	6315990	6316063	-	
test	NC_008463	Chromosome	PA14_70910	gene	6316129	6317654	-	16S-rRNA
test	NC_008463	Chromosome	PA14_70920	gene	6318229	6319545	-	
test	NC_008463	Chromosome	PA14_70930	gene	6319833	6320237	+	
test	NC_008463	Chromosome	PA14_70940	gene	6320283	6321968	-	betA
test	NC_008463	Chromosome	PA14_70950	gene	6322104	6323576	-	betB
test	NC_008463	Chromosome	PA14_70970	gene	6323637	6324230	-	betI
test	NC_008463	Chromosome	PA14_70980	gene	6324563	6326113	+	betT1
test	NC_008463	Chromosome	PA14_71000	gene	6326330	6327508	-	
test	NC_008463	Chromosome	PA14_71020	gene	6327512	6328351	-	
test	NC_008463	Chromosome	PA14_71030	gene	6328393	6329331	-	
test	NC_008463	Chromosome	PA14_71060	gene	6329795	6331171	+	sdaB
test	NC_008463	Chromosome	PA14_71070	gene	6331592	6332695	+	
test	NC_008463	Chromosome	PA14_71080	gene	6332741	6333118	-	
test	NC_008463	Chromosome	PA14_71090	gene	6333258	6334151	-	yeiE
test	NC_008463	Chromosome	PA14_71100	gene	6334259	6335326	+	yeiH
test	NC_008463	Chromosome	PA14_71110	gene	6335270	6336265	-	
test	NC_008463	Chromosome	PA14_71120	gene	6336271	6336750	-	
test	NC_008463	Chromosome	PA14_71140	gene	6336801	6337766	-	
test	NC_008463	Chromosome	PA14_71150	gene	6337817	6338701	-	
test	NC_008463	Chromosome	PA14_71160	gene	6338774	6339712	-	
test	NC_008463	Chromosome	PA14_71170	gene	6339923	6340933	+	
test	NC_008463	Chromosome	PA14_71180	gene	6340863	6342017	-	
test	NC_008463	Chromosome	PA14_71190	gene	6342074	6342748	-	
test	NC_008463	Chromosome	PA14_71200	gene	6342762	6343184	-	
test	NC_008463	Chromosome	PA14_71210	gene	6343184	6344536	-	
test	NC_008463	Chromosome	PA14_71220	gene	6344830	6346302	-	cls
test	NC_008463	Chromosome	PA14_71230	gene	6346455	6346925	+	
test	NC_008463	Chromosome	PA14_71240	gene	6347147	6348124	+	
test	NC_008463	Chromosome	PA14_71250	gene	6348251	6348781	+	
test	NC_008463	Chromosome	PA14_71260	gene	6348797	6350857	+	
test	NC_008463	Chromosome	PA14_71280	gene	6350959	6352920	+	
test	NC_008463	Chromosome	PA14_71300	gene	6353285	6354271	+	etfA-1
test	NC_008463	Chromosome	PA14_71310	gene	6354307	6355080	+	etfB-1
test	NC_008463	Chromosome	PA14_71320	gene	6355205	6355774	+	
test	NC_008463	Chromosome	PA14_71330	gene	6355782	6355988	+	
test	NC_008463	Chromosome	PA14_71340	gene	6356020	6356424	+	
test	NC_008463	Chromosome	PA14_71350	gene	6356438	6356671	+	
test	NC_008463	Chromosome	PA14_71360	gene	6356668	6357000	+	
test	NC_008463	Chromosome	PA14_71370	gene	6356997	6357287	+	
test	NC_008463	Chromosome	PA14_71380	gene	6357284	6357460	-	
test	NC_008463	Chromosome	PA14_71390	gene	6357465	6358025	-	
test	NC_008463	Chromosome	PA14_71400	gene	6358152	6358262	-	
test	NC_008463	Chromosome	PA14_71410	gene	6358310	6359599	-	
test	NC_008463	Chromosome	PA14_71420	gene	6360027	6361127	+	
test	NC_008463	Chromosome	PA14_71430	gene	6361121	6363562	-	
test	NC_008463	Chromosome	PA14_71440	gene	6364967	6366007	-	ltaA
test	NC_008463	Chromosome	PA14_71450	gene	6366091	6366732	-	
test	NC_008463	Chromosome	PA14_71460	gene	6366948	6368201	+	glyA1
test	NC_008463	Chromosome	PA14_71470	gene	6368287	6369537	+	soxB
test	NC_008463	Chromosome	PA14_71490	gene	6369631	6369951	+	soxD
test	NC_008463	Chromosome	PA14_71500	gene	6369948	6372965	+	soxA
test	NC_008463	Chromosome	PA14_71510	gene	6373059	6373694	+	soxG
test	NC_008463	Chromosome	PA14_71530	gene	6373744	6374601	+	purU2
test	NC_008463	Chromosome	PA14_71560	gene	6374808	6376007	+	fdhA
test	NC_008463	Chromosome	PA14_71570	gene	6376091	6377047	+	
test	NC_008463	Chromosome	PA14_71580	gene	6377112	6377660	-	
test	NC_008463	Chromosome	PA14_71590	gene	6377722	6377967	-	
test	NC_008463	Chromosome	PA14_71600	gene	6378082	6379164	-	purK
test	NC_008463	Chromosome	PA14_71620	gene	6379195	6379686	-	purE
test	NC_008463	Chromosome	PA14_71630	gene	6380034	6381062	+	adhA
test	NC_008463	Chromosome	PA14_71640	gene	6381099	6382007	-	
test	NC_008463	Chromosome	PA14_71650	gene	6382183	6383607	+	aspA
test	NC_008463	Chromosome	PA14_71670	gene	6383971	6385185	-	
test	NC_008463	Chromosome	PA14_71680	gene	6385222	6386697	-	
test	NC_008463	Chromosome	PA14_71690	gene	6386825	6387274	+	
test	NC_008463	Chromosome	PA14_71700	gene	6387283	6387957	+	
test	NC_008463	Chromosome	PA14_71710	gene	6387982	6389235	-	mtr
test	NC_008463	Chromosome	PA14_71720	gene	6389416	6391239	-	oadA
test	NC_008463	Chromosome	PA14_71740	gene	6391255	6392670	-	accC
test	NC_008463	Chromosome	PA14_71750	gene	6392884	6393819	+	
test	NC_008463	Chromosome	PA14_71760	gene	6393773	6393988	-	
test	NC_008463	Chromosome	PA14_71780	gene	6394095	6394976	-	
test	NC_008463	Chromosome	PA14_71800	gene	6395062	6396528	+	zwf
test	NC_008463	Chromosome	PA14_71820	gene	6396609	6398003	+	yegQ
test	NC_008463	Chromosome	PA14_71830	gene	6397997	6398788	-	
test	NC_008463	Chromosome	PA14_71840	gene	6398719	6400920	-	
test	NC_008463	Chromosome	PA14_71850	gene	6400979	6403831	-	
test	NC_008463	Chromosome	PA14_71870	gene	6404008	6406194	+	uvrD
test	NC_008463	Chromosome	PA14_71880	gene	6406232	6406660	+	
test	NC_008463	Chromosome	PA14_71890	gene	6406758	6408251	+	psecoA
test	NC_008463	Chromosome	PA14_71900	gene	6408629	6408832	+	
test	NC_008463	Chromosome	PA14_71910	gene	6408888	6410033	-	wbpZ
test	NC_008463	Chromosome	PA14_71920	gene	6410034	6411161	-	wbpY
test	NC_008463	Chromosome	PA14_71930	gene	6411145	6412527	-	wbpX
test	NC_008463	Chromosome	PA14_71940	gene	6412524	6413789	-	wzt
test	NC_008463	Chromosome	PA14_71960	gene	6413789	6414586	-	wzm
test	NC_008463	Chromosome	PA14_71970	gene	6414586	6416025	-	wbpW
test	NC_008463	Chromosome	PA14_71990	gene	6416029	6417000	-	gmd
test	NC_008463	Chromosome	PA14_72000	gene	6416997	6417911	-	rmd
test	NC_008463	Chromosome	PA14_72010	gene	6418319	6419947	+	
test	NC_008463	Chromosome	PA14_72020	gene	6419941	6421242	+	
test	NC_008463	Chromosome	PA14_72030	gene	6421239	6422102	+	
test	NC_008463	Chromosome	PA14_72040	gene	6422099	6423241	+	
test	NC_008463	Chromosome	PA14_72050	gene	6423235	6424071	+	
