@Pseudomonas_aeruginosa_PA14|NC_008463|6537649
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name	Product_Name
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57260	CDS	5101834	5102745	-	lpxC	UDP-3-O-[3-hydroxymyristoyl]_N-acetylglucosamine_deacetylase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA4406.1	ncRNA	5102753	5102836	-	72/101
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57275	CDS	5102858	5104042	-	ftsZ	cell_division_protein_FtsZ
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57290	CDS	5104093	5105346	-	ftsA	cell_division_protein_FtsA
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57300	CDS	5105368	5106231	-	ftsQ	cell_division_protein_FtsQ
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57320	CDS	5106235	5107194	-	ddl	D-alanine--D-alanine_ligase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57330	CDS	5107191	5108633	-	murC	UDP-N-acetylmuramate--L-alanine_ligase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57340	CDS	5108626	5109699	-	murG	undecaprenyldiphospho-muramoylpentapeptide_beta-N-_acetylglucosaminyltransferase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57360	CDS	5109689	5110888	-	ftsW	cell_division_protein_FtsW
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57370	CDS	5110888	5112234	-	murD	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_synthetase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57380	CDS	5112248	5113330	-	mraY	phospho-N-acetylmuramoyl-pentapeptide-_transferase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57390	CDS	5113330	5114706	-	murF	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,_6-diaminopimelate--D-alanyl-D-alanyl_ligase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57410	CDS	5114699	5116162	-	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2,_6-diaminopimelate_ligase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57425	CDS	5116162	5117901	-	ftsI	penicillin-binding_protein_3
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57440	CDS	5117898	5118191	-	ftsL	cell_division_protein_FtsL
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57450	CDS	5118188	5119129	-	mraW	S-adenosyl-methyltransferase_MraW
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57460	CDS	5119132	5119587	-		cell_division_protein_MraZ
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA4421.1	ncRNA	5119887	5120095	-	rnpB
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57470	CDS	5120292	5121140	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57480	CDS	5121267	5123081	+		putative_lipoprotein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57490	CDS	5123078	5123455	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57500	CDS	5123484	5124077	+	gmhA	phosphoheptose_isomerase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57510	CDS	5124074	5124652	+		putative_secreted_lipoprotein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57520	CDS	5124709	5125116	-	sspB	ClpXP_protease_specificity-enhancing_factor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57530	CDS	5125128	5125745	-	sspA	stringent_starvation_protein_A
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57540	CDS	5125831	5126613	-		putative_cytochrome_c1_precursor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57560	CDS	5126613	5127824	-		putative_cytochrome_b
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57570	CDS	5127824	5128417	-		putative_cytochrome_c_reductase,_iron-sulfur_subun
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57580	CDS	5128667	5129059	-	rpsI	30S_ribosomal_protein_S9
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57590	CDS	5129074	5129502	-	rplM	50S_ribosomal_protein_L13
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57600	CDS	5129748	5130785	+		putative_oxidoreductase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57610	CDS	5130715	5132040	-			
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57630	CDS	5132303	5133202	+		AraC_family_transcriptional_regulator
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57640	CDS	5133361	5134323	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57650	CDS	5134388	5135482	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57670	CDS	5135577	5136923	-	trpS	tryptophanyl-tRNA_synthetase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57680	CDS	5136991	5137620	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57690	CDS	5137765	5138211	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57710	CDS	5138285	5140186	-	cysN	bifunctional_sulfate_adenylyltransferase_subunit_1/adenylylsulfate_kinase_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57720	CDS	5140198	5141115	-	cysD	sulfate_adenylyltransferase_subunit_2
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57730	CDS	5141460	5142563	+	mltB1	murein_hydrolase_B
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57740	CDS	5142550	5143308	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57760	CDS	5143425	5144594	+	algW	AlgW_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57770	CDS	5144637	5145692	-	hisC1	histidinol-phosphate_aminotransferase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57780	CDS	5145695	5147017	-	hisD	histidinol_dehydrogenase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57800	CDS	5147143	5147778	-	hisG	ATP_phosphoribosyltransferase_catalytic_subunit
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57810	CDS	5147796	5149061	-	murA	UDP-N-acetylglucosamine_1-carboxyvinyltransferase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57820	CDS	5149082	5149321	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA4451.1	ncRNA	5149374	5149435	-	P35
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57830	CDS	5149438	5149746	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57840	CDS	5149743	5150390	-	ttg2D	hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57850	CDS	5150402	5150875	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57870	CDS	5150876	5151673	-		ABC_transporter_permease
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57880	CDS	5151673	5152482	-		ABC_transporter_ATP-binding_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57890	CDS	5152896	5153876	+	yrbH	hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57900	CDS	5153876	5154415	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57910	CDS	5154424	5154996	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57920	CDS	5154983	5155510	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57930	CDS	5155510	5156235	+		putative_ATP-binding_component_of_ABC_transporter
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57940	CDS	5156461	5157954	+	rpoN	RNA_polymerase_factor_sigma-54
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57950	CDS	5158032	5158340	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57960	CDS	5158354	5158818	+	ptsN	nitrogen_regulatory_IIA_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57970	CDS	5158820	5159680	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57980	CDS	5159710	5159982	+		putative_phosphoryl_carrier_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_57990	CDS	5160079	5161011	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58000	CDS	5161030	5161641	-	sodM	superoxide_dismutase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58010	CDS	5161654	5162103	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58030	CDS	5162131	5163507	-	fumC	fumarate_hydratase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58040	CDS	5163500	5163895	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58050	CDS	5164043	5165392	-	pmbA	PmbA_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58060	CDS	5165413	5166015	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58070	CDS	5166046	5167488	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58080	CDS	5167491	5168339	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58090	CDS	5168388	5172218	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58100	CDS	5172233	5173690	-	cafA	cytoplasmic_axial_filament_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58110	CDS	5173724	5174329	-	maf	Maf-like_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58120	CDS	5174419	5174913	-	mreD	rod_shape-determining_protein_MreD
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58130	CDS	5174913	5175905	-	mreC	rod_shape-determining_protein_MreC
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58150	CDS	5175985	5177022	-	mreB	rod_shape-determining_protein_MreB
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58170	CDS	5177262	5177549	+	gatC	aspartyl/glutamyl-tRNA_amidotransferase_subunit_C
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58180	CDS	5177565	5179019	+	gatA	aspartyl/glutamyl-tRNA_amidotransferase_subunit_A
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58190	CDS	5179126	5180571	+	gatB	aspartyl/glutamyl-tRNA_amidotransferase_subunit_B
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58210	CDS	5180631	5181008	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58220	CDS	5181040	5181426	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58230	CDS	5181541	5182332	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58240	CDS	5182337	5183986	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58250	CDS	5183983	5188533	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58260	CDS	5188560	5189198	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58270	CDS	5189195	5190964	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58290	CDS	5191003	5191812	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58300	CDS	5191975	5192535	-		putative_two-component_response_regulator
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58320	CDS	5192561	5193829	-		putative_two-component_sensor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58330	CDS	5194106	5194816	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58350	CDS	5195069	5196682	+		putative_binding_protein_component_of_ABC_transpor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58360	CDS	5196776	5198374	+		putative_binding_protein_component_of_ABC_transpor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58375	CDS	5198442	5199659	-		metallopeptidase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58380	CDS	5199828	5200391	+		putative_transcriptional_regulator
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58390	CDS	5200657	5202258	+		putative_binding_protein_component_of_ABC_transpor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58410	CDS	5202483	5203937	+		putative_porin
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58420	CDS	5203987	5205588	+		putative_binding_protein_component_of_ABC_dipeptid
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58440	CDS	5205656	5206666	+		ABC_transporter_permease
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58450	CDS	5206678	5207589	+	dppC	ABC_transporter_permease
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58470	CDS	5207642	5208616	+	dppD	ABC_transporter_ATP-binding_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58490	CDS	5208616	5209587	+	dppF	dipeptide_transporter_ATP-binding_subunit
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58500	CDS	5209620	5210252	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58510	CDS	5210394	5210867	+		AsnC_family_transcriptional_regulator
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58515	CDS	5210872	5211801	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58530	CDS	5211798	5212475	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58540	CDS	5212472	5213227	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58550	CDS	5213357	5214256	+	lpxO1	lipopolysaccharide_biosynthetic_protein_LpxO1
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58560	CDS	5214554	5217106	-	piuB	oxidoreductase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58570	CDS	5217322	5219583	-	piuA	putative_outer_membrane_ferric_siderophore_receptor
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58580	CDS	5219801	5220481	+	piuC	putative_hydroxylase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58600	CDS	5220484	5221299	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58610	CDS	5221422	5223224	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58620	CDS	5223280	5223705	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58630	CDS	5223821	5224984	-	speC	ornithine_decarboxylase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58650	CDS	5225436	5227457	-		putative_chemotaxis_transducer
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58660	CDS	5227647	5228483	-	ampE	hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58670	CDS	5228480	5229046	-	ampD	N-acetyl-anhydromuranmyl-L-alanine_amidase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58690	CDS	5229197	5231452	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58700	CDS	5231738	5232586	+	nadC	nicotinate-nucleotide_pyrophosphorylase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58710	tRNA	5232640	5232712	-		tRNA-Thr
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58720	CDS	5232749	5233456	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58730	CDS	5233511	5234050	-	pilA	type_IV_pilin_structural_subunit
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58740	CDS	5234143	5234253	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58750	CDS	5234279	5235982	+	pilB	type_4_fimbrial_biogenesis_protein_PilB
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58760	CDS	5236082	5237203	+	pilC	type_4_fimbrial_biogenesis_protein_pilC
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58770	CDS	5237206	5238078	+	pilD	type_4_prepilin_peptidase_PilD
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58780	CDS	5238075	5238686	+	coaE	Dephospho-CoA_kinase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58790	CDS	5238683	5238883	+		zinc-binding_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58800	CDS	5238920	5239129	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58810	CDS	5239235	5239924	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58820	CDS	5239921	5240391	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58830	CDS	5240388	5240813	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58840	CDS	5240946	5241575	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58850	CDS	5241572	5242021	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58860	CDS	5242047	5242217	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58870	CDS	5242281	5243588	+	ndh	NADH_dehydrogenase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58880	CDS	5243628	5244719	-		putative_ATPase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58890	CDS	5245268	5246905	+		putative_hemolysin_activation/secretion_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58900	CDS	5246954	5251207	+		Large_exoprotein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA0976.1	ncRNA	5251438	5251490	-	
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58910	CDS	5251580	5252446	+		chromosome_partitioning_related_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58920	CDS	5252505	5253185	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58930	CDS	5253182	5253679	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58940	CDS	5253676	5253825	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58950	CDS	5253822	5254508	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58960	CDS	5254508	5255209	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58970	CDS	5255206	5255913	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58980	CDS	5255897	5256121	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_58990	CDS	5256118	5257464	+		Putative_DNA_helicase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59000	CDS	5257636	5258163	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59010	CDS	5258160	5258417	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59020	CDS	5258410	5258904	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59030	CDS	5258897	5259130	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59050	CDS	5259130	5260146	+		nucleoid-associated_protein_NdpA
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59060	CDS	5260143	5260397	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59070	CDS	5260394	5262133	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59090	CDS	5262161	5262928	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59100	CDS	5262925	5264250	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59110	CDS	5264247	5264522	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59120	CDS	5264513	5264752	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59130	CDS	5265022	5265750	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59140	CDS	5265756	5266289	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59150	CDS	5266303	5266773	+		single-stranded_DNA-binding_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59160	CDS	5267237	5267482	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59170	CDS	5267621	5267854	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59180	CDS	5268174	5270099	+		topoisomerase_I_-_like_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59190	CDS	5270173	5270643	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59200	CDS	5270777	5272666	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59210	CDS	5272663	5274636	+		putative_DNA_helicase
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59220	CDS	5275324	5276820	+		pyocin_S5
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59230	CDS	5276845	5277171	-		colicin_immunity_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59240	CDS	5277443	5278567	+	pilL2	type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59250	CDS	5278639	5280276	+	pilN2	Type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59270	CDS	5280280	5281605	+	pilO2	type_IV_b_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59280	CDS	5281595	5282128	+	pilP2	type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59290	CDS	5282137	5283717	+	pilQ2	type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59310	CDS	5283717	5284796	+	pilR2	type_IV_B_pilus_Protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59320	CDS	5284818	5285348	+	pilS2	type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59340	CDS	5285345	5286286	+	pilT2	type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59350	CDS	5286291	5287619	+	pilV2	Type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59360	CDS	5287648	5288085	+	pilM2	type_IV_B_pilus_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59370	CDS	5288357	5289001	-		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59380	CDS	5289000	5289566	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59390	CDS	5289818	5289952	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59400	CDS	5290227	5290766	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59410	CDS	5290815	5291081	-		hypothetical_Protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59430	CDS	5291101	5291337	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59440	CDS	5291822	5292529	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59470	CDS	5292765	5293115	+		hypothetical_protein
Pseudomonas_aeruginosa_PA14	NC_008463	Chromosome	PA14_59480	CDS	5293173	5293808	+		hypothetical_protein
